,Elevacion
17627,2557
17628,2670
17629,2806
17630,2774
17631,2794
17632,2780
17633,2867
17634,2964
17635,3021
17636,2905
17637,2766
17638,2691
17639,2601
17640,2436
17641,2249
17642,2048
17643,1877
17644,1862
17645,1807
17646,1846
17647,1827
17648,1948
17649,1899
17650,1776
17651,1818
17652,1827
17653,1894
17654,1920
17655,1819
17656,1858
17657,1803
17658,1789
17659,1688
17660,1629
17661,1588
17662,1521
17663,1599
17664,1671
17665,1807
17666,1905
17667,1980
17668,1976
17669,1865
17670,1777
17671,1693
17672,1656
17673,1664
17674,1785
17675,1830
17676,1899
17677,2043
17678,2199
17679,2410
17680,2554
17681,2445
17682,2676
17683,2688
17684,2769
17685,2625
17686,2045
17687,1821
17688,1922
17689,2023
17690,1937
17691,1795
17692,1979
17693,2025
17694,2120
17695,2240
17696,2230
17697,2219
17698,2170
17699,1927
17700,2088
17701,2194
17702,2194
17703,2353
17704,2306
17705,2676
17706,2799
17707,2640
17708,2907
17709,2869
17710,2873
17711,2869
17712,2876
17713,3057
17714,2981
17715,3072
17716,3023
17717,3107
17718,3098
17719,3063
17720,3227
17721,3397
17722,3606
17723,3714
17724,3731
17725,3759
17726,3832
17727,3925
17728,3918
17729,3798
17730,3886
17731,3829
17732,3777
17733,3821
17734,3539
17735,3216
17736,3117
17737,2866
17738,2786
17739,2807
17740,3044
17741,3283
17742,3313
17743,3169
17744,3072
17745,3217
17746,3358
17747,2990
17748,2864
17749,2848
17750,2695
17751,2657
17752,3035
17753,2766
17754,2569
17755,2414
17756,2317
17757,2413
17758,2605
17759,2779
17760,2923
17761,3094
17762,3282
17763,3618
17764,3566
17765,3548
17766,3563
17767,3784
17768,3298
17769,3362
17770,3708
17771,3796
17772,3900
17773,3756
17774,3779
17775,3602
17776,3562
17777,3642
17778,3643
17779,3701
17780,3640
17781,3715
17782,3511
17783,3419
17784,3381
17785,3437
17786,3346
17787,3308
17788,3113
17789,2908
17790,2902
17791,3108
17792,3132
17793,3109
17794,2806
17795,2631
17796,2420
17797,2299
17798,1749
17799,1503
17800,1623
17801,2104
17802,2270
17803,1954
17804,1535
17805,1704
17806,2069
17807,1878
17808,1999
17809,2308
17810,2336
17811,1871
17812,2029
17813,2221
17814,2121
17815,1918
17816,1444
17817,1329
17818,1469
17819,1711
17820,1889
17821,1633
17822,1654
17823,1483
17824,1344
17825,1299
17826,1124
17827,1305
17828,1366
17829,1479
17830,1243
17831,1071
17832,991
17833,1129
17834,1229
17835,1011
17836,784
17837,566
17838,572
17839,614
17840,517
17841,485
17842,490
17843,514
17844,621
17845,657
17846,615
17847,627
17848,547
17849,718
17850,922
17851,1103
17852,1363
17853,1117
17854,727
17855,649
17856,834
17857,776
17858,795
17859,906
17860,870
17861,875
17862,874
17863,944
17864,780
17865,737
17866,730
17867,617
17868,320
17869,425
17870,441
17871,402
17872,490
17873,513
17874,492
17875,390
17876,338
17877,309
17878,409
17879,382
17880,325
17881,252
17882,249
17883,252
17884,257
17885,194
17886,198
17887,179
17888,171
17889,164
17890,182
17891,172
17892,159
17893,158
17894,165
17895,161
17896,156
17897,159
17898,157
17899,157
17900,162
17901,161
17902,161
17903,166
17904,167
17905,171
17906,168
17907,165
17908,168
17909,171
17910,174
17911,184
17912,180
17913,182
17914,183
17915,187
17916,191
17917,200
17918,220
17919,225
17920,218
17921,203
17922,211
17923,225
17924,222
17925,236
17926,233
17927,201
17928,204
17929,344
17930,358
17931,593
17932,421
17933,450
17934,848
17935,901
17936,616
17937,576
17938,429
17939,492
17940,586
17941,641
17942,898
17943,606
17944,433
17945,313
17946,243
17947,366
17948,466
17949,522
17950,658
17951,841
17952,1140
17953,1198
17954,861
17955,773
17956,677
17957,781
17958,478
17959,870
17960,1221
17961,984
17962,945
17963,1073
17964,864
17965,968
17966,1069
17967,1082
17968,862
17969,1330
17970,1830
17971,1875
17972,1990
17973,2184
17974,2473
17975,2498
17976,2569
17977,2598
17978,2605
17979,2757
17980,2672
17981,2719
17982,2831
17983,2938
17984,2904
17985,2957
17986,2936
17987,2752
17988,2752
17989,2693
17990,2516
17991,2270
17992,2074
17993,1849
17994,1932
17995,2003
17996,1778
17997,1876
17998,1965
17999,1905
18000,1850
18001,1902
18002,1907
18003,1883
18004,1856
18005,1844
18006,2009
18007,1912
18008,1840
18009,1789
18010,1684
18011,1659
18012,1555
18013,1558
18014,1751
18015,1696
18016,1777
18017,1819
18018,1830
18019,1795
18020,1710
18021,1627
18022,1655
18023,1679
18024,1747
18025,1698
18026,1737
18027,1891
18028,1905
18029,1994
18030,2048
18031,2188
18032,2331
18033,2460
18034,2492
18035,2425
18036,2188
18037,1812
18038,1858
18039,1943
18040,1824
18041,1860
18042,1925
18043,1994
18044,2081
18045,2174
18046,2305
18047,2260
18048,2233
18049,2171
18050,2190
18051,2196
18052,2153
18053,2337
18054,2341
18055,2598
18056,3095
18057,3052
18058,2777
18059,2607
18060,2553
18061,2732
18062,2798
18063,3034
18064,3190
18065,3232
18066,3224
18067,3174
18068,3201
18069,3229
18070,3330
18071,3519
18072,3669
18073,3729
18074,3862
18075,3785
18076,3730
18077,3739
18078,3890
18079,3824
18080,3802
18081,3792
18082,3912
18083,3846
18084,3651
18085,3295
18086,3022
18087,2867
18088,2786
18089,2738
18090,2843
18091,2968
18092,3345
18093,3170
18094,3145
18095,3247
18096,3380
18097,3337
18098,3251
18099,2937
18100,2935
18101,2718
18102,2946
18103,2770
18104,2770
18105,2558
18106,2431
18107,2317
18108,2530
18109,2649
18110,2933
18111,3014
18112,3166
18113,3402
18114,3614
18115,3558
18116,3491
18117,3580
18118,3317
18119,3202
18120,3471
18121,3649
18122,3877
18123,3621
18124,3683
18125,3520
18126,3562
18127,3628
18128,3778
18129,3809
18130,3493
18131,3600
18132,3725
18133,3507
18134,3429
18135,3308
18136,3087
18137,3010
18138,3035
18139,2896
18140,2721
18141,2734
18142,2771
18143,2887
18144,2895
18145,2477
18146,2196
18147,2090
18148,1597
18149,1864
18150,1894
18151,2163
18152,2346
18153,2086
18154,1722
18155,1809
18156,2172
18157,2150
18158,2156
18159,2308
18160,2567
18161,2107
18162,2197
18163,2356
18164,2116
18165,1853
18166,1601
18167,1414
18168,1846
18169,1640
18170,2189
18171,1861
18172,1767
18173,1363
18174,1173
18175,1101
18176,1229
18177,1351
18178,1438
18179,1569
18180,1426
18181,1213
18182,1100
18183,1092
18184,1212
18185,1008
18186,805
18187,585
18188,643
18189,510
18190,531
18191,522
18192,540
18193,588
18194,663
18195,662
18196,790
18197,718
18198,566
18199,721
18200,1047
18201,1256
18202,1449
18203,1271
18204,782
18205,448
18206,705
18207,630
18208,858
18209,900
18210,840
18211,861
18212,855
18213,904
18214,796
18215,740
18216,764
18217,579
18218,405
18219,338
18220,334
18221,450
18222,470
18223,538
18224,482
18225,419
18226,376
18227,320
18228,426
18229,371
18230,348
18231,276
18232,232
18233,245
18234,247
18235,199
18236,188
18237,193
18238,173
18239,162
18240,175
18241,163
18242,161
18243,176
18244,158
18245,154
18246,159
18247,158
18248,187
18249,164
18250,159
18251,165
18252,170
18253,182
18254,177
18255,165
18256,167
18257,179
18258,172
18259,171
18260,172
18261,174
18262,177
18263,178
18264,184
18265,184
18266,185
18267,185
18268,192
18269,205
18270,206
18271,202
18272,211
18273,213
18274,213
18275,202
18276,206
18277,201
18278,199
18279,208
18280,407
18281,353
18282,448
18283,688
18284,933
18285,901
18286,722
18287,579
18288,440
18289,373
18290,614
18291,574
18292,855
18293,604
18294,449
18295,273
18296,249
18297,351
18298,297
18299,455
18300,550
18301,639
18302,1011
18303,1336
18304,1063
18305,815
18306,859
18307,713
18308,564
18309,772
18310,903
18311,1206
18312,1180
18313,1097
18314,883
18315,789
18316,952
18317,926
18318,746
18319,1128
18320,1537
18321,1906
18322,1999
18323,2116
18324,2361
18325,2423
18326,2514
18327,2585
18328,2634
18329,2724
18330,2755
18331,2707
18332,2791
18333,2811
18334,2962
18335,2948
18336,2799
18337,2795
18338,2729
18339,2776
18340,2592
18341,2307
18342,2086
18343,1985
18344,1832
18345,1937
18346,1904
18347,1849
18348,1873
18349,1937
18350,1935
18351,1935
18352,1907
18353,1921
18354,1860
18355,1870
18356,1883
18357,1958
18358,1910
18359,1871
18360,1740
18361,1730
18362,1592
18363,1525
18364,1591
18365,1574
18366,1664
18367,1688
18368,1670
18369,1644
18370,1628
18371,1665
18372,1636
18373,1672
18374,1666
18375,1768
18376,1840
18377,1958
18378,1946
18379,1973
18380,2054
18381,2175
18382,2332
18383,2451
18384,2458
18385,2473
18386,2248
18387,1958
18388,1747
18389,1826
18390,1744
18391,1746
18392,1853
18393,1927
18394,2007
18395,2066
18396,2242
18397,2228
18398,2147
18399,2248
18400,2204
18401,2209
18402,2302
18403,2332
18404,2383
18405,2508
18406,2833
18407,3113
18408,2707
18409,2681
18410,2364
18411,2495
18412,2725
18413,3079
18414,3049
18415,3117
18416,3006
18417,2998
18418,3009
18419,3170
18420,3294
18421,3501
18422,3637
18423,3796
18424,3846
18425,3685
18426,3682
18427,3802
18428,3853
18429,3857
18430,3692
18431,3906
18432,3835
18433,3737
18434,3609
18435,3265
18436,3039
18437,2897
18438,2785
18439,2718
18440,2701
18441,2800
18442,3013
18443,3207
18444,3010
18445,2833
18446,3223
18447,3523
18448,3111
18449,3252
18450,3200
18451,2895
18452,2943
18453,2972
18454,2913
18455,2577
18456,2517
18457,2366
18458,2394
18459,2554
18460,2813
18461,2896
18462,2975
18463,3238
18464,3468
18465,3640
18466,3423
18467,3525
18468,3256
18469,2959
18470,3251
18471,3600
18472,3782
18473,3803
18474,3500
18475,3578
18476,3680
18477,3758
18478,3788
18479,3736
18480,3524
18481,3509
18482,3649
18483,3453
18484,3351
18485,3330
18486,3357
18487,3120
18488,3011
18489,3137
18490,2962
18491,2679
18492,2500
18493,2604
18494,2672
18495,2395
18496,2047
18497,1788
18498,2046
18499,2250
18500,2150
18501,2321
18502,2521
18503,2302
18504,2096
18505,1826
18506,2077
18507,2413
18508,2490
18509,2552
18510,2751
18511,2461
18512,2249
18513,2056
18514,1867
18515,1814
18516,1546
18517,1614
18518,2002
18519,1819
18520,1890
18521,1718
18522,1504
18523,1488
18524,1420
18525,1054
18526,1267
18527,1441
18528,1543
18529,1622
18530,1550
18531,1291
18532,1065
18533,1172
18534,1175
18535,1000
18536,658
18537,631
18538,709
18539,667
18540,652
18541,515
18542,586
18543,675
18544,670
18545,748
18546,915
18547,808
18548,621
18549,780
18550,1287
18551,1221
18552,1333
18553,1267
18554,1118
18555,686
18556,460
18557,586
18558,786
18559,816
18560,894
18561,935
18562,801
18563,770
18564,814
18565,765
18566,738
18567,722
18568,459
18569,350
18570,496
18571,317
18572,441
18573,542
18574,541
18575,395
18576,361
18577,344
18578,377
18579,363
18580,342
18581,294
18582,249
18583,243
18584,245
18585,203
18586,185
18587,211
18588,193
18589,192
18590,209
18591,181
18592,181
18593,170
18594,172
18595,153
18596,157
18597,153
18598,199
18599,161
18600,165
18601,178
18602,154
18603,160
18604,155
18605,163
18606,161
18607,168
18608,166
18609,185
18610,191
18611,186
18612,185
18613,186
18614,186
18615,191
18616,191
18617,187
18618,199
18619,202
18620,214
18621,199
18622,208
18623,214
18624,220
18625,242
18626,203
18627,192
18628,197
18629,200
18630,309
18631,462
18632,809
18633,849
18634,769
18635,818
18636,640
18637,710
18638,644
18639,426
18640,408
18641,478
18642,736
18643,597
18644,377
18645,288
18646,297
18647,274
18648,258
18649,304
18650,391
18651,587
18652,851
18653,1032
18654,1405
18655,973
18656,788
18657,645
18658,632
18659,500
18660,819
18661,1058
18662,1334
18663,1093
18664,878
18665,821
18666,846
18667,976
18668,737
18669,984
18670,1375
18671,1622
18672,1838
18673,2097
18674,2327
18675,2393
18676,2496
18677,2549
18678,2594
18679,2690
18680,2687
18681,2728
18682,2765
18683,2836
18684,2819
18685,2990
18686,2902
18687,2947
18688,2790
18689,2803
18690,2610
18691,2401
18692,2121
18693,1953
18694,1986
18695,1806
18696,1944
18697,1909
18698,1858
18699,1864
18700,1928
18701,1999
18702,1882
18703,1846
18704,1849
18705,1918
18706,1843
18707,2054
18708,1939
18709,1904
18710,1808
18711,1720
18712,1614
18713,1539
18714,1528
18715,1509
18716,1537
18717,1573
18718,1654
18719,1752
18720,1733
18721,1748
18722,1777
18723,1761
18724,1786
18725,1724
18726,1838
18727,1902
18728,1821
18729,1929
18730,2010
18731,2004
18732,2222
18733,2357
18734,2435
18735,2482
18736,2307
18737,1966
18738,1768
18739,1758
18740,1700
18741,1836
18742,1912
18743,1989
18744,1964
18745,1999
18746,1847
18747,2065
18748,2117
18749,2203
18750,2285
18751,2237
18752,2305
18753,2289
18754,2338
18755,2403
18756,2627
18757,2999
18758,2531
18759,2413
18760,2426
18761,2602
18762,2769
18763,2777
18764,2986
18765,2875
18766,2826
18767,3053
18768,3148
18769,3325
18770,3491
18771,3566
18772,3662
18773,3730
18774,3878
18775,3689
18776,3545
18777,3494
18778,3743
18779,3559
18780,3671
18781,3705
18782,3825
18783,3670
18784,3384
18785,3202
18786,3000
18787,2963
18788,2786
18789,2731
18790,2697
18791,2691
18792,2786
18793,2775
18794,3049
18795,2724
18796,2930
18797,3356
18798,2922
18799,2961
18800,3180
18801,3187
18802,3003
18803,3032
18804,3060
18805,2933
18806,2758
18807,2552
18808,2311
18809,2404
18810,2607
18811,2667
18812,2834
18813,3179
18814,3374
18815,3508
18816,3456
18817,3418
18818,3022
18819,2865
18820,3135
18821,3380
18822,3666
18823,3761
18824,3476
18825,3582
18826,3866
18827,3735
18828,3800
18829,3658
18830,3391
18831,3571
18832,3628
18833,3645
18834,3607
18835,3501
18836,3478
18837,3190
18838,3210
18839,3159
18840,2992
18841,2635
18842,2534
18843,2280
18844,2354
18845,2192
18846,2030
18847,1813
18848,2288
18849,2531
18850,2301
18851,2655
18852,2643
18853,2376
18854,2179
18855,1995
18856,1994
18857,2166
18858,2650
18859,2908
18860,2842
18861,2664
18862,2376
18863,2009
18864,1788
18865,1662
18866,1648
18867,1828
18868,1838
18869,2111
18870,1720
18871,1577
18872,1616
18873,1691
18874,1326
18875,1083
18876,1352
18877,1526
18878,1567
18879,1635
18880,1421
18881,1208
18882,1149
18883,1308
18884,1012
18885,938
18886,711
18887,802
18888,776
18889,738
18890,621
18891,522
18892,664
18893,713
18894,804
18895,907
18896,1010
18897,772
18898,752
18899,887
18900,1216
18901,1188
18902,1043
18903,929
18904,967
18905,922
18906,760
18907,448
18908,761
18909,735
18910,904
18911,936
18912,850
18913,809
18914,876
18915,707
18916,772
18917,755
18918,608
18919,477
18920,340
18921,391
18922,420
18923,519
18924,438
18925,403
18926,412
18927,369
18928,428
18929,390
18930,282
18931,293
18932,275
18933,246
18934,239
18935,203
18936,192
18937,216
18938,207
18939,186
18940,178
18941,175
18942,175
18943,157
18944,166
18945,154
18946,164
18947,181
18948,168
18949,160
18950,154
18951,151
18952,162
18953,150
18954,151
18955,153
18956,154
18957,158
18958,162
18959,164
18960,170
18961,171
18962,173
18963,179
18964,183
18965,197
18966,201
18967,196
18968,187
18969,192
18970,193
18971,199
18972,219
18973,231
18974,210
18975,235
18976,208
18977,204
18978,194
18979,211
18980,248
18981,585
18982,988
18983,891
18984,669
18985,701
18986,471
18987,543
18988,590
18989,548
18990,345
18991,368
18992,585
18993,614
18994,366
18995,300
18996,241
18997,300
18998,297
18999,362
19000,425
19001,608
19002,640
19003,931
19004,1141
19005,1108
19006,825
19007,910
19008,712
19009,536
19010,701
19011,1085
19012,1285
19013,1096
19014,959
19015,872
19016,816
19017,724
19018,788
19019,783
19020,1104
19021,1308
19022,1917
19023,2111
19024,2271
19025,2372
19026,2482
19027,2577
19028,2599
19029,2743
19030,2700
19031,2739
19032,2729
19033,2770
19034,2756
19035,2937
19036,2912
19037,3072
19038,2910
19039,2796
19040,2776
19041,2485
19042,2284
19043,2057
19044,1925
19045,1816
19046,1941
19047,1934
19048,1975
19049,1822
19050,1862
19051,1914
19052,1933
19053,1866
19054,1875
19055,1912
19056,1880
19057,1996
19058,1960
19059,1890
19060,1834
19061,1768
19062,1653
19063,1573
19064,1534
19065,1618
19066,1683
19067,1694
19068,1765
19069,1825
19070,1957
19071,1989
19072,1884
19073,1921
19074,1874
19075,1832
19076,1818
19077,1804
19078,1916
19079,1867
19080,1907
19081,1874
19082,2013
19083,2275
19084,2400
19085,2444
19086,2317
19087,2012
19088,1846
19089,1647
19090,1703
19091,1917
19092,1885
19093,1843
19094,1873
19095,1798
19096,2053
19097,2063
19098,2315
19099,2208
19100,2214
19101,2362
19102,2349
19103,2309
19104,2328
19105,2281
19106,2372
19107,2537
19108,2485
19109,2290
19110,2312
19111,2438
19112,2550
19113,2707
19114,2852
19115,2755
19116,2914
19117,3036
19118,3188
19119,3453
19120,3652
19121,3771
19122,3906
19123,3827
19124,3765
19125,3899
19126,3532
19127,3338
19128,3383
19129,3679
19130,3772
19131,3913
19132,3800
19133,3631
19134,3622
19135,3303
19136,3049
19137,2916
19138,3014
19139,2789
19140,2686
19141,2674
19142,2672
19143,2816
19144,2701
19145,2667
19146,2914
19147,2981
19148,2945
19149,2909
19150,2968
19151,2980
19152,3153
19153,3077
19154,3039
19155,3000
19156,2869
19157,2611
19158,2572
19159,2352
19160,2414
19161,2525
19162,2736
19163,2774
19164,3080
19165,3264
19166,3189
19167,3035
19168,2854
19169,2782
19170,3011
19171,3499
19172,3718
19173,3696
19174,3499
19175,3385
19176,3592
19177,3693
19178,3691
19179,3786
19180,3494
19181,3360
19182,3430
19183,3486
19184,3780
19185,3429
19186,3347
19187,3339
19188,3312
19189,3172
19190,2862
19191,2941
19192,2714
19193,2470
19194,2192
19195,2069
19196,2054
19197,2252
19198,2031
19199,2259
19200,2714
19201,2784
19202,2872
19203,2603
19204,2298
19205,2214
19206,2076
19207,2258
19208,2610
19209,3054
19210,2966
19211,2500
19212,2215
19213,1958
19214,1841
19215,1961
19216,1645
19217,1926
19218,2089
19219,1921
19220,1937
19221,1702
19222,1865
19223,1636
19224,1359
19225,1118
19226,1375
19227,1483
19228,1565
19229,1646
19230,1496
19231,1275
19232,1190
19233,1193
19234,1018
19235,1024
19236,839
19237,1013
19238,961
19239,820
19240,638
19241,538
19242,601
19243,630
19244,725
19245,814
19246,1088
19247,839
19248,868
19249,916
19250,1049
19251,1009
19252,945
19253,894
19254,602
19255,697
19256,935
19257,740
19258,489
19259,849
19260,760
19261,903
19262,944
19263,895
19264,878
19265,689
19266,572
19267,591
19268,690
19269,447
19270,465
19271,391
19272,453
19273,351
19274,459
19275,420
19276,397
19277,356
19278,448
19279,388
19280,354
19281,302
19282,260
19283,261
19284,234
19285,231
19286,188
19287,212
19288,204
19289,201
19290,193
19291,205
19292,177
19293,165
19294,156
19295,151
19296,151
19297,157
19298,155
19299,161
19300,159
19301,154
19302,153
19303,159
19304,162
19305,155
19306,167
19307,160
19308,163
19309,167
19310,171
19311,164
19312,172
19313,186
19314,187
19315,189
19316,205
19317,187
19318,207
19319,197
19320,197
19321,240
19322,246
19323,214
19324,239
19325,247
19326,218
19327,208
19328,195
19329,189
19330,235
19331,479
19332,784
19333,616
19334,607
19335,636
19336,336
19337,463
19338,419
19339,390
19340,293
19341,379
19342,507
19343,678
19344,437
19345,290
19346,275
19347,229
19348,277
19349,378
19350,323
19351,424
19352,515
19353,790
19354,1016
19355,1353
19356,1145
19357,1014
19358,872
19359,744
19360,618
19361,1138
19362,1279
19363,1143
19364,954
19365,776
19366,694
19367,787
19368,829
19369,972
19370,926
19371,1432
